Price,Close,High,Low,Open,Volume
Ticker,IMCD.AS,IMCD.AS,IMCD.AS,IMCD.AS,IMCD.AS
Date,,,,,
2015-01-29,24.969337463378906,25.41521848951067,24.077575411115372,24.514538612616366,60802
2015-01-30,25.05851173400879,25.098641090753805,24.755312527691096,24.96933519669753,87847
2015-02-02,25.727338790893555,26.311441920175177,24.969340610744265,25.05851716739148,63799
2015-02-03,26.128629684448242,26.387241518143465,25.682748620202357,25.86110172626122,21432
2015-02-04,26.39169692993164,26.650308737655074,25.682746040942952,25.682746040942952,64145
2015-02-05,26.440744400024414,26.52992094506199,26.177674527659182,26.52992094506199,274102
2015-02-06,26.610179901123047,26.619097725795882,25.99486360590675,25.99486360590675,292798
2015-02-09,26.66368293762207,28.063748978058165,25.896768789254484,26.217801946354474,25822
2015-02-10,26.52992057800293,27.042684429198722,26.075121735414747,26.4853331565516,35757
2015-02-11,26.485336303710938,26.59680657148598,26.306983194910348,26.311441257224775,11161
2015-02-12,26.619094848632812,26.908916465118946,26.306977822423864,26.306977822423864,42077
2015-02-13,26.743942260742188,27.27008197848355,26.329272793354487,26.931213165804877,37911
2015-02-16,26.54775619506836,27.15861271290385,26.396156581054324,27.15861271290385,4607
2015-02-17,26.137544631958008,26.73948502295386,25.95027542202669,26.35602707777897,17224
2015-02-18,26.039451599121094,26.752860532973287,25.861098515207512,26.752860532973287,22948
2015-02-19,26.084043502807617,26.752865131084736,25.682749845480803,26.752865131084736,6180
2015-02-20,26.084043502807617,26.289148393929608,26.003784771342254,26.213349425824187,13097
2015-02-23,26.30698013305664,26.521002818166597,25.71841732377899,26.12862704501446,74229
2015-02-24,26.917835235595703,27.194282677593215,26.369401814963506,26.743941919407572,26564
2015-02-25,26.868789672851562,27.198742377964344,26.694896346185807,26.91337879565119,40569
2015-02-26,26.926755905151367,27.399390422889496,26.770698220516756,27.399390422889496,2019
2015-02-27,27.22549819946289,27.515319868598517,26.895545465896298,26.931216767212153,15013
2015-03-02,26.95796775817871,27.32804984451053,26.463039522675295,27.22995546964644,10062
2015-03-03,26.6815185546875,27.198740435924783,26.262391035704166,26.752859445171918,21368
2015-03-04,26.824201583862305,26.93121377501901,26.31143774027576,26.31143774027576,13874
2015-03-05,28.647859573364258,28.647859573364258,26.79745239915996,26.79745239915996,30138
2015-03-06,28.772701263427734,30.31099280143481,27.867563350104678,27.867563350104678,16431
2015-03-09,28.982269287109375,29.539620619553787,28.536388221153846,28.78608052951212,15821
2015-03-10,28.759326934814453,28.982267453688983,27.658000227285896,28.625561262768795,18814
2015-03-11,27.644622802734375,28.973349718110367,27.20765961415412,28.536384828629032,54446
2015-03-12,27.381549835205078,27.916607330309365,27.377091773977103,27.6446196710788,25076
2015-03-13,28.750410079956055,28.968890830394194,27.377095702168948,28.054833365524956,61506
2015-03-16,28.982269287109375,29.4058549390461,28.24210678565925,28.937681860874335,27654
2015-03-17,28.536386489868164,28.97335140478731,28.237647010234923,28.89309268171246,36847
2015-03-18,28.982269287109375,29.303304198885765,28.35803511441112,28.35803511441112,21514
2015-03-19,29.60650062561035,29.60650062561035,28.98226651266933,28.98226651266933,19326
2015-03-20,30.14155387878418,30.761328175237818,29.035770941978498,29.249791909578718,266576
2015-03-23,29.722429275512695,30.49380150524371,29.503945134872602,30.141555104862867,16037
2015-03-24,29.428146362304688,30.302072724847786,29.120487379940283,30.302072724847786,15498
2015-03-25,28.719200134277344,29.874030423763628,28.670152946512044,29.869570660747932,19052
2015-03-26,28.268857955932617,28.80837359351196,27.377095896766303,28.763786170914102,20149
2015-03-27,28.090503692626953,28.893090873137155,27.827433828104404,28.558680114891594,18902
2015-03-30,28.170766830444336,28.380331482778903,27.822980131592367,27.822980131592367,20648
2015-03-31,27.938905715942383,28.081587511738675,27.649082361474253,28.019164438690446,46849
2015-04-01,27.49302101135254,28.03699634832417,27.412762299310792,27.738255208857456,6894
2015-04-02,27.849727630615234,27.89877481413103,27.247788944142133,27.49748122254824,7028
2015-04-07,27.626789093017578,27.996871176171005,27.524236656950062,27.822977841060823,34851
2015-04-08,27.644622802734375,27.970115738077794,26.993636932047533,27.970115738077794,50274
2015-04-09,28.794998168945312,29.24087920568289,28.384786730678133,28.40262238036392,96801
2015-04-10,29.82944107055664,29.82944107055664,29.03131363246816,29.20520695901122,40205
2015-04-13,30.75687026977539,30.75687026977539,29.887400352392266,30.096964948917456,30811
2015-04-14,30.752416610717773,30.765792497950226,29.963205245978372,30.752416610717773,15111
2015-04-15,32.602821350097656,32.602821350097656,30.36895649129519,30.765790326257815,35909
2015-04-16,32.56714630126953,32.56714630126953,31.220583873300203,31.777935083134768,56815
2015-04-17,32.19707107543945,32.37096441745708,31.90724770480923,32.148023886480374,37839
2015-04-20,31.925081253051758,33.16017361833412,31.7601074481471,32.237200016945835,38311
2015-04-21,31.211671829223633,31.87157724469164,31.135872871213774,31.87157724469164,27576
2015-04-22,30.814836502075195,31.62188003187756,30.801460616224652,31.62188003187756,15014
2015-04-23,30.62310791015625,30.7657896973181,30.319908687212042,30.7657896973181,20764
2015-04-24,30.76578712463379,31.033315027965884,30.355577446071116,30.76578712463379,12281
2015-04-27,30.538393020629883,31.12249952577861,30.34220766633949,31.12249952577861,17881
2015-04-28,30.15047836303711,30.377875253292366,29.441525711963795,30.319911940408137,30494
2015-04-29,30.186138153076172,32.10342754790798,30.186138153076172,31.479193554116115,35285
2015-04-30,29.74472427368164,30.765792280781852,29.428149138139162,30.19506508420936,27240
2015-05-04,29.78509521484375,30.484864412884043,29.60566625007569,30.278522301213773,24171
2015-05-05,29.201953887939453,29.628098135554254,28.62778390013976,29.605668230087076,15105
2015-05-06,29.027008056640625,29.38137930164452,28.25995261074206,28.573952426427017,12527
2015-05-07,28.58292579650879,28.977666783855238,27.883154882494093,28.654697040677366,18753
2015-05-08,29.515953063964844,29.54735287568367,28.430411093583615,28.430411093583615,14964
2015-05-11,29.417264938354492,29.785092745589946,29.403808366018968,29.785092745589946,10016
2015-05-12,29.60566520690918,30.229178185208266,28.547038116633882,29.291667096371054,93125
2015-05-13,29.69537925720215,29.798552025018328,29.48455390092192,29.78509545146032,42692
2015-05-14,29.417264938354492,29.874805509375154,29.417264938354492,29.874805509375154,82076
2015-05-15,29.489038467407227,29.785096788262443,29.408295600112446,29.785096788262443,38686
2015-05-18,29.60566520690918,30.90203421263802,29.417266340586302,30.04974922676245,95780
2015-05-19,29.740236282348633,30.054234377060542,29.44417800248664,29.605663714716353,144570
2015-05-20,30.143949508666992,30.31889180693864,29.520436512812065,30.04078016472362,76072
2015-05-21,30.32337760925293,30.5028065676448,30.00937949880921,30.143948650861063,39941
2015-05-22,30.278520584106445,30.610461925592972,30.175347822960855,30.3682333502414,74832
2015-05-25,30.278520584106445,30.453462873695468,30.00937886337892,30.323376967173925,12844
2015-05-26,30.143949508666992,30.417577907978615,30.009380352785705,30.009380352785705,23448
2015-05-27,30.13946533203125,30.143948574795754,29.421749500274863,30.108065521066113,22119
2015-05-28,30.368228912353516,30.61943078100257,29.623603479746432,30.139460365443874,56912
2015-05-29,31.39995002746582,31.39995002746582,30.085637696566117,30.682237568445476,119406
2015-06-01,30.951374053955078,31.355088313036358,30.61494607510774,30.951374053955078,56311
2015-06-02,30.5028076171875,31.108377378064155,30.386178276871387,30.942408409257254,12324
2015-06-03,30.4848690032959,30.816810413590694,30.152927593001102,30.50281224470688,23792
2015-06-04,30.727094650268555,30.72709465026856,29.60566783821496,30.413096511822765,16706
2015-06-05,30.23366355895996,30.76746032407511,30.004891561154853,30.727090606868515,28982
2015-06-08,30.350299835205078,30.502812253758655,30.05424148532103,30.05424148532103,24000
2015-06-09,29.964523315429688,30.502806771886824,29.38138005233216,30.431033819120405,35065
2015-06-10,30.256093978881836,30.377209990918818,29.57875464940075,30.05423852191757,17116
2015-06-11,30.103580474853516,30.45795174470144,29.789582348316316,29.789582348316316,32043
2015-06-12,29.735755920410156,30.04527083817715,29.498013966546406,30.04527083817715,8705
2015-06-15,29.53389549255371,29.780610765255705,29.19298419868582,29.7357543763071,15516
2015-06-16,29.81201171875,29.861354775175602,29.175042073303654,29.51595680251964,14140
2015-06-17,29.60566520690918,29.98246293955493,29.47557929759403,29.977979696777766,22700
2015-06-18,29.291671752929688,29.605669913384762,29.201955548283042,29.201955548283042,29443
2015-06-19,29.426239013671875,29.847896592294646,29.201953650119005,29.201953650119005,97137
2015-06-22,29.569780349731445,29.81200894354715,29.354468325666097,29.81200894354715,9035
2015-06-23,29.64603614807129,29.722295768622594,29.417267553385987,29.62360966629268,13717
2015-06-24,29.7043514251709,29.7043514251709,29.372410075214933,29.7043514251709,12482
2015-06-25,29.471094131469727,29.704352816010243,29.31858173354339,29.471094131469727,13243
2015-06-26,29.71332550048828,29.87481124415859,29.457640310064164,29.47109688498282,13374
2015-06-29,29.403812408447266,29.650524253935746,28.336211892088013,29.067384364516855,21438
2015-06-30,29.15709686279297,29.56081119612701,28.928324836849843,29.56081119612701,25752
2015-07-01,29.1212100982666,29.524924427642805,28.932811218665364,29.15709657694959,20074
2015-07-02,29.0673828125,29.367924361006597,28.70852488253912,28.70852488253912,11649
2015-07-03,29.291671752929688,29.71332593663746,28.977670170151338,29.71332593663746,7905
2015-07-06,29.251296997070312,29.300640051332348,29.00458514808321,29.157097554112717,51796
2015-07-07,29.291671752929688,29.565300188036225,29.157099157121355,29.565300188036225,55279
2015-07-08,29.201953887939453,29.49352554739735,29.12121101950993,29.49352554739735,15275
2015-07-09,29.13018226623535,29.33203771170399,29.11223902761014,29.291667991539395,8254
2015-07-10,29.00009536743164,29.4576359586959,28.91037917735443,29.264750427933294,21893
2015-07-13,29.0673828125,29.175038822559124,28.802724319131208,28.802724319131208,7543
2015-07-14,28.73095703125,29.076354992406547,28.475270137269845,29.076354992406547,16876
2015-07-15,28.080524444580078,28.977665822504825,28.004268248813936,28.977665822504825,22948
2015-07-16,29.672956466674805,29.677443132526573,28.259957887819187,28.322757520450697,57181
2015-07-17,30.408611297607422,31.767780111112476,29.695382031493732,29.695382031493732,54759
2015-07-20,30.673261642456055,30.919976883584166,30.23366429576572,30.78989097665504,25601
2015-07-21,30.287498474121094,30.762985842455443,30.117042804611685,30.762985842455443,12208
2015-07-22,30.09012222290039,30.583549289504678,29.99143612511499,30.395150424090392,16674
2015-07-23,30.09012222290039,30.278521088314672,29.94209307622229,30.278521088314672,5759
2015-07-24,30.054235458374023,30.211234511378606,29.713320784476444,29.713320784476444,12500
2015-07-27,29.48006820678711,30.045268271102845,28.690582782921652,29.794066341227524,14803
2015-07-28,29.23335075378418,29.879293636071907,28.937295880950796,29.255780656989124,21994
2015-07-29,29.69537925720215,29.69537925720215,29.246808552879923,29.605666485266855,13896
2015-07-30,29.90620994567871,29.90620994567871,29.394839583880017,29.68641124477442,4551
2015-07-31,30.009380340576172,30.233665689276556,29.80752147335213,29.960037290076258,37430
2015-08-03,29.95555305480957,30.17983842170371,29.901726757041764,30.17983842170371,18159
2015-08-04,30.108070373535156,30.211239730909938,29.84341184789779,30.211239730909938,11122
2015-08-05,30.054235458374023,30.072178696192072,29.65052116327461,30.00937907499024,72646
2015-08-06,30.278520584106445,30.637378493291585,29.713320574952782,30.323376967173925,39999
2015-08-07,30.143949508666992,30.507294100888966,30.05872340330569,30.502807435662742,21759
2015-08-10,29.8658390045166,30.278523240661443,29.520437637714867,30.278523240661443,29869
2015-08-11,29.650522232055664,29.986950253044924,29.538379558392577,29.982463587848017,10574
2015-08-12,28.59638214111328,30.233665881500414,28.457324608016815,30.233665881500414,19955
2015-08-13,28.78478240966797,29.233353131672416,28.313783493795597,28.708526208284734,21229
2015-08-14,29.36343765258789,29.605666241607057,28.79823761154318,28.97766657625991,31230
2015-08-17,28.96421241760254,29.695381488552545,28.784783437926542,29.605668709876113,22950
2015-08-18,29.489038467407227,29.489038467407227,28.381069941593736,28.843098951371996,71645
2015-08-19,29.515953063964844,29.87032090093899,29.36792391343774,29.560809448945626,35885
2015-08-20,29.0853214263916,29.42174943844943,28.793753220466318,29.42174943844943,18973
2015-08-21,28.43938446044922,29.18401007939227,28.250983867397387,29.049440916180473,34703
2015-08-24,27.16095733642578,28.09398527539866,26.64510202405653,27.81138523661109,107085
2015-08-25,27.87866973876953,28.587410556219037,27.174413875416928,28.587410556219037,28082
2015-08-26,28.134355545043945,28.134355545043945,27.02190038696286,27.97286981527772,33942
2015-08-27,29.7222957611084,29.722295761108402,28.564982525151247,28.753381399193703,160683
2015-08-28,29.430727005004883,30.224695721927038,29.00906940738705,30.224695721927038,76027
2015-08-31,29.78509521484375,29.78509521484375,29.31409461011795,29.551836533948418,40915
2015-09-01,29.475582122802734,29.65052443291672,29.15709731663822,29.29166990395193,44986
2015-09-02,29.435211181640625,29.515954046222184,28.717495308772126,29.38138146447861,26672
2015-09-03,29.305124282836914,29.789581454085674,29.22438142096212,29.399323717970372,25962
2015-09-04,29.206439971923828,29.847896241028963,29.175040158288876,29.372412371036,74454
2015-09-07,29.38138198852539,29.767153079259806,29.130183481934786,29.767153079259806,12400
2015-09-08,29.367923736572266,29.605665655629156,29.184008110239027,29.21540792176875,27745
2015-09-09,28.259952545166016,28.52909426589354,27.901096347142204,27.99081082443849,307034
2015-09-10,28.058095932006836,28.268924700983625,27.901096877127117,28.259953081967446,70658
2015-09-11,28.035669326782227,28.259954681396483,28.00875446821039,28.134355430384165,111806
2015-09-14,28.031185150146484,28.515640639747435,27.833812937467776,28.21509907758523,23376
2015-09-15,27.981842041015625,28.17024092238324,27.76204163492524,27.87418431511877,57013
2015-09-16,28.080524444580078,28.3900393151074,27.838297573023045,28.322753027298493,24616
2015-09-17,28.192668914794922,28.34069807295046,28.080526235402484,28.125384333856353,12831
2015-09-18,27.89212417602539,28.25995198561188,27.726153508568387,28.25995198561188,58788
2015-09-21,28.080524444580078,28.179210543723443,27.901097195691957,27.901097195691957,72028
2015-09-22,27.587099075317383,28.089497798864613,27.340385523380174,28.05361303133484,23152
2015-09-23,27.32244110107422,27.685783981865132,27.304497862505464,27.35384091298883,119776
2015-09-24,26.165128707885742,27.376268180609777,26.165128707885742,27.192354269397796,105796
2015-09-25,28.080524444580078,28.309296454201263,26.299699972989192,26.36698454963672,117557
2015-09-28,26.918729782104492,27.990815305110758,26.519502090948443,27.990815305110758,26725
2015-09-29,26.909759521484375,27.053302021796707,26.609216235031845,26.90078790131966,68240
2015-09-30,27.65886688232422,27.811380975474886,26.752753941977456,26.950126127914366,147286
2015-10-01,27.609525680541992,28.25995352452931,27.430098430892606,27.892125694912473,150986
2015-10-02,27.32244110107422,28.107439821262382,27.178898614847007,27.622984358035907,72931
2015-10-05,27.829328536987305,27.99081427378848,27.416642575033016,27.74409900303027,50287
2015-10-06,27.802410125732422,28.102953366646638,27.802410125732422,27.928009366684517,28457
2015-10-07,27.465984344482422,28.022212777317996,27.32244185429804,27.990812964537753,30374
2015-10-08,26.914241790771484,27.30001286355837,26.797614162589163,27.27309800574949,114575
2015-10-09,27.38973045349121,27.654387262915552,26.905273224919902,27.19684489520763,39390
