Price,Close,High,Low,Open,Volume
Ticker,ASML.AS,ASML.AS,ASML.AS,ASML.AS,ASML.AS
Date,,,,,
1998-09-08,2.3338963985443115,2.4023713356232306,2.3167763714722613,2.3167763714722613,5068391
1998-09-09,2.1798248291015625,2.385251838596965,2.174117292042048,2.368135691429459,6188170
1998-09-10,2.0143425464630127,2.1227621257617795,1.8431526094869386,2.0999384383813253,17031814
1998-09-11,2.0599896907806396,2.156996549661977,1.9629820931554294,1.997222317611117,10777011
1998-09-14,2.0086352825164795,2.1170539432004922,1.9801033172764335,2.1113502835062206,5355428
1998-09-15,1.9972225427627563,2.0371732618604805,1.860267354765738,2.0086344747134004,8258536
1998-09-16,1.9059195518493652,2.020046456745027,1.8830951312374875,2.0086347081541147,6429704
1998-09-17,1.7575562000274658,1.8659757474003245,1.7176086180635561,1.8602674724889026,8227779
1998-09-18,1.751848816871643,1.8089118035520488,1.7176085870082338,1.751848816871643,8604161
1998-09-21,1.569246530532837,1.7119052220876272,1.5007707685895222,1.7061971309893218,9650205
1998-09-22,1.751848816871643,1.7689681007163593,1.6206017128061412,1.6662529517060538,8189495
1998-09-23,1.8830952644348145,1.9287472485498591,1.8317364821906013,1.8317364821906013,7376280
1998-09-24,1.877387285232544,1.9972224455839023,1.8374435861459448,1.9972224455839023,8112827
1998-09-25,1.751848816871643,1.7803798484968523,1.7061968392277407,1.7404368844051525,8261862
1998-09-28,1.8089122772216797,1.8089122772216797,1.7233173130727548,1.7917929888942215,3962541
1998-09-29,1.8945081233978271,1.9173316244364322,1.7860885519646583,1.7860885519646583,6656077
1998-09-30,1.729021668434143,1.871683509103034,1.723317270678491,1.860267880208204,6614091
1998-10-01,1.5920699834823608,1.7061968832154837,1.5749497757662785,1.6833732023800791,9500733
1998-10-02,1.614897608757019,1.6890774833098352,1.5635380916246933,1.626309357298347,12549517
1998-10-05,1.5977779626846313,1.614897430466671,1.5407142397557645,1.5806579408446235,8237155
1998-10-06,1.5635381937026978,1.5806582185505234,1.512182551623744,1.5749499429890592,7905857
1998-10-07,1.5121829509735107,1.6206023546391526,1.4322922816568004,1.5749503589149618,8632485
1998-10-08,1.369523525238037,1.4722385837806933,1.329579821673064,1.4551192996234168,7002676
1998-10-09,1.369523525238037,1.4094673211460105,1.2553966263635343,1.3866436404823173,14295897
1998-10-12,1.4665313959121704,1.472238840733733,1.3980557248198633,1.4437077112650099,7664964
1998-10-13,1.5863654613494873,1.609189879122021,1.5121822713545108,1.5407142248865815,13102210
1998-10-14,1.700493574142456,1.711905324557446,1.5806583748784988,1.5806583748784988,5630164
1998-10-15,1.8089122772216797,1.8545642668197058,1.7746729618225803,1.826032304293321,21125123
1998-10-16,1.9629826545715332,2.020046571989922,1.751849041225424,2.020046571989922,25669304
1998-10-19,1.934451699256897,1.997222971379211,1.8830953165107585,1.991514695603994,11273175
1998-10-20,2.0771098136901855,2.082818089910197,1.8945081372765582,1.9458636005942223,11408395
1998-10-21,2.1512937545776367,2.2483006523138434,2.1113500420515035,2.122761977286558,12218164
1998-10-22,2.2597124576568604,2.3338964101519983,2.2026494557491527,2.2311814184181236,10365209
1998-10-23,2.55644154548645,2.579269843371619,2.3110714177881406,2.3338958372672804,15681684
1998-10-26,2.2996559143066406,2.5393260907584674,2.031458213128212,2.53361800020899,29531918
1998-10-27,2.4708468914031982,2.527910813684948,2.236888836203626,2.276832547559045,22053441
1998-10-28,2.3909592628479004,2.45943492944893,2.3224835962468706,2.3281879933747405,12803463
1998-10-29,2.5050864219665527,2.5050864219665527,2.356720000507181,2.3795475643219617,8429846
